user_id,completed_at,order_channel_category,price,quantity,category,launch_date
1090525,2017-09-18 13:42:16,email,25.0,1,Knit Tops,2017-08-28 00:00:00
2051244,2017-09-08 09:12:37,email,68.0,1,Denim,2017-09-07 00:00:00
1551808,2017-10-21 19:57:27,organic search,28.0,1,Knit Tops,2017-08-28 00:00:00
1446630,2017-03-29 22:48:15,other,58.0,1,Bottoms,2017-03-23 00:00:00
2194747,2017-12-06 11:05:44,direct,21.0,1,Knit Tops,2016-07-06 00:00:00
1621229,2016-12-13 09:58:26,direct,80.0,1,Bags,2016-08-12 00:00:00
1728817,2017-12-08 08:20:00,email,100.0,1,Sweaters,2016-10-10 00:00:00
2045871,2017-10-16 19:58:15,organic search,150.0,1,Sweaters,2016-10-10 00:00:00
1276139,2017-08-15 17:15:34,paid,145.0,1,Footwear,2017-04-10 00:00:00
2485076,2017-11-20 20:28:55,paid,55.0,1,Knit Tops,2017-03-07 00:00:00
1391506,2016-05-25 21:18:11,email,70.0,1,Bags,2016-05-10 00:00:00
1884661,2017-07-10 14:50:26,direct,40.0,1,Knit Tops,2017-01-30 00:00:00
2339824,2017-10-08 20:55:40,email,55.0,1,Knit Tops,2017-03-07 00:00:00
1727195,2017-10-03 07:34:17,direct,75.0,1,Knit Tops,2016-01-13 00:00:00
1317781,2017-08-29 13:48:11,direct,18.0,1,Knit Tops,2017-03-23 00:00:00
2503225,2017-11-25 02:20:09,direct,98.0,1,Sweaters,2017-11-10 00:00:00
2100967,2017-12-28 10:35:44,direct,118.0,1,Footwear,2016-08-23 00:00:00
2030731,2017-06-18 19:15:18,direct,40.0,1,Knit Tops,2017-01-30 00:00:00
2537034,2017-12-02 10:24:47,organic search,100.0,1,Sweaters,2016-10-10 00:00:00
1523527,2017-09-15 09:08:25,direct,28.0,1,Knit Tops,2017-08-28 00:00:00
1745369,2017-10-30 18:57:42,paid,155.0,1,Sweaters,2017-10-12 00:00:00
1375661,2017-08-07 13:52:25,paid,88.0,1,Footwear,2017-06-05 00:00:00
885051,2017-03-04 13:52:35,paid,115.0,1,Bottoms,2016-03-08 00:00:00
2581897,2017-12-10 17:45:54,direct,68.0,1,Denim,2017-09-07 00:00:00
1871589,2017-04-03 21:34:02,email,68.0,1,Bottoms,2017-02-14 00:00:00
1495139,2017-12-26 06:20:51,email,34.0,1,Bottoms,2017-08-08 00:00:00
742863,2016-08-23 15:03:26,other,30.0,1,Knit Tops,2016-06-21 00:00:00
2597150,2017-12-14 06:04:35,email,50.0,1,Knit Tops,2017-01-17 00:00:00
1557931,2016-10-31 00:22:29,direct,18.0,1,Knit Tops,2016-03-15 00:00:00
1506261,2016-11-12 19:56:14,direct,115.0,1,Sweaters,2016-10-10 00:00:00
1595369,2017-12-12 19:14:13,direct,100.0,1,Sweaters,2017-10-09 00:00:00
1363268,2017-10-09 18:25:42,organic search,100.0,1,Sweaters,2016-10-03 00:00:00
1631989,2017-12-26 10:48:26,direct,34.0,1,Bottoms,2017-08-08 00:00:00
2293157,2017-09-25 22:38:11,direct,32.0,1,Knit Tops,2016-07-20 00:00:00
1288260,2017-06-18 07:49:07,paid,49.0,1,Woven Dresses,2016-07-12 00:00:00
2480951,2017-11-21 22:01:37,paid,165.0,1,Bags,2017-08-23 00:00:00
1613141,2017-02-02 13:20:33,organic search,55.0,1,Bottoms,2017-02-02 00:00:00
1529291,2017-12-31 17:58:49,direct,68.0,1,Denim,2017-09-07 00:00:00
1381037,2016-12-10 13:01:50,direct,68.0,1,SLGs,2016-11-10 00:00:00
1896226,2017-08-08 12:21:33,organic search,88.0,1,Woven Dresses,2017-05-09 00:00:00
2020820,2017-06-20 08:00:45,other,40.0,1,Bags,2017-06-13 00:00:00
1339955,2016-04-14 19:36:51,direct,18.0,1,Knit Tops,2016-03-15 00:00:00
2435808,2017-11-08 18:48:10,organic search,100.0,1,Sweaters,2016-10-10 00:00:00
2065455,2017-10-11 10:27:06,direct,68.0,1,Denim,2017-09-07 00:00:00
1512824,2017-05-01 17:32:16,email,58.0,1,Bottoms,2017-03-23 00:00:00
2205566,2017-11-16 16:50:36,direct,100.0,1,Sweaters,2016-10-10 00:00:00
2303158,2017-11-15 13:35:06,email,125.0,1,Sweaters,2017-11-10 00:00:00
1712774,2017-09-10 06:44:10,direct,65.0,1,Woven Tops,2016-03-17 00:00:00
2222267,2017-09-03 18:41:27,direct,78.0,1,Woven Dresses,2017-07-31 00:00:00
1785425,2017-03-03 12:17:57,organic search,155.0,1,Knit Dresses,2016-10-10 00:00:00
1435320,2016-07-06 11:43:32,direct,68.0,1,Sweaters,2016-04-21 00:00:00
1459483,2016-12-05 08:03:35,email,135.0,2,Sweaters,2016-10-10 00:00:00
1352910,2016-07-20 09:23:45,email,32.0,1,Knit Tops,2016-07-20 00:00:00
1780889,2017-11-09 09:06:49,paid,78.0,1,Sweaters,2017-09-27 00:00:00
2437608,2017-11-09 09:32:03,paid,70.0,1,Bags,2016-05-10 00:00:00
1462467,2017-09-10 08:59:07,other,68.0,1,Denim,2017-09-07 00:00:00
788032,2017-11-13 09:42:14,email,68.0,1,Denim,2017-09-07 00:00:00
2086267,2017-10-12 11:01:15,direct,140.0,1,Sweaters,2016-10-10 00:00:00
1682267,2017-08-13 12:50:31,direct,25.0,1,Knit Tops,2016-07-26 00:00:00
1357604,2016-09-08 10:11:39,direct,85.0,1,Sweaters,2016-09-08 00:00:00
1850205,2017-03-24 10:56:00,organic search,88.0,1,Woven Tops,2016-02-25 00:00:00
2315450,2017-12-20 17:05:51,other,100.0,1,Sweaters,2016-10-10 00:00:00
2582179,2017-12-27 04:39:11,email,100.0,1,Sweaters,2016-10-03 00:00:00
1367830,2017-01-18 09:49:45,paid,22.0,1,Knit Tops,2017-01-18 00:00:00
2172175,2017-08-17 14:49:17,paid,58.0,1,Shirting,2017-08-08 00:00:00
1525988,2017-02-26 15:40:20,paid,78.0,1,Bottoms,2016-08-30 00:00:00
1351214,2016-03-12 20:56:49,organic search,28.0,1,Knit Tops,2016-01-26 00:00:00
1940582,2017-08-06 13:51:14,direct,20.0,1,Knit Tops,2016-01-26 00:00:00
1921423,2017-09-12 11:21:01,direct,16.0,1,Seasonal Accessories,2016-11-22 00:00:00
1790632,2017-05-18 09:51:40,email,118.0,1,Footwear,2017-05-18 00:00:00
2394195,2017-11-07 04:18:02,organic search,100.0,1,Sweaters,2017-10-09 00:00:00
1931060,2017-04-27 18:54:07,direct,168.0,1,Footwear,2016-08-23 00:00:00
2339035,2017-11-16 21:07:13,direct,150.0,1,Sweaters,2017-10-23 00:00:00
777111,2017-12-12 07:24:08,email,88.0,1,Bottoms,2017-09-18 00:00:00
1926074,2017-10-28 17:25:45,organic search,155.0,1,Sweaters,2017-10-12 00:00:00
1906771,2017-12-26 14:37:56,direct,69.0,1,Woven Dresses,2017-04-17 00:00:00
2438565,2017-11-09 14:26:50,direct,150.0,1,Sweaters,2016-10-10 00:00:00
2314014,2017-10-18 11:22:48,direct,55.0,1,Sweaters,2016-09-14 00:00:00
1636564,2017-11-16 00:11:49,organic search,100.0,1,Sweaters,2016-10-10 00:00:00
936668,2017-04-10 20:52:13,direct,58.0,1,Shirting,2017-02-07 00:00:00
1119313,2016-09-06 09:20:03,other,70.0,1,Woven Dresses,2016-07-12 00:00:00
1452164,2017-10-01 20:17:13,direct,22.0,1,Knit Tops,2017-01-18 00:00:00
475687,2017-12-14 07:01:41,other,150.0,1,Sweaters,2016-10-10 00:00:00
1149980,2017-08-29 16:59:46,direct,28.0,1,Knit Tops,2017-08-28 00:00:00
1694912,2017-01-25 07:01:41,organic search,225.0,1,Footwear,2016-10-13 00:00:00
2269055,2017-09-17 18:35:30,other,18.0,1,Knit Tops,2017-08-28 00:00:00
1412965,2017-12-26 09:46:10,email,49.0,1,Woven Dresses,2017-06-21 00:00:00
2618991,2017-12-19 03:45:15,direct,98.0,1,Woven Tops,2017-11-16 00:00:00
1348410,2017-03-24 08:48:12,other,16.0,1,Knit Tops,2017-01-18 00:00:00
1332131,2017-04-23 11:30:25,other,88.0,1,Woven Tops,2016-08-16 00:00:00
1955724,2017-05-09 11:13:59,direct,16.0,1,Knit Tops,2016-03-15 00:00:00
1731193,2017-05-24 16:33:47,organic search,28.0,1,Knit Tops,2017-04-26 00:00:00
1652669,2017-12-17 17:44:25,direct,60.0,1,Seasonal Accessories,2017-10-12 00:00:00
2586364,2017-12-12 19:02:17,paid,100.0,1,Sweaters,2016-10-03 00:00:00
2319079,2017-10-01 13:07:11,paid,68.0,1,Denim,2017-09-07 00:00:00
1680029,2017-01-07 23:17:05,paid,39.0,1,Knit Dresses,2016-04-21 00:00:00
2310078,2017-11-19 17:31:20,paid,100.0,1,Sweaters,2016-10-10 00:00:00
1411941,2016-05-25 08:34:26,paid,70.0,1,Bags,2016-05-10 00:00:00
1480675,2017-12-20 06:55:43,other,68.0,1,Bottoms,2017-02-14 00:00:00
1467140,2017-11-22 11:22:18,email,16.0,1,Knit Tops,2016-03-15 00:00:00
1419578,2017-01-25 21:37:07,direct,125.0,1,Outerwear,2016-11-16 00:00:00
1851672,2017-09-20 10:44:36,direct,25.0,1,Bags,2017-08-03 00:00:00
2582003,2017-12-10 18:04:25,other,25.0,1,Seasonal Accessories,2017-11-09 00:00:00
2521253,2017-12-17 14:32:47,direct,125.0,1,Sweaters,2017-11-10 00:00:00
1502117,2016-11-01 09:04:26,direct,125.0,1,Bottoms,2016-09-19 00:00:00
1536898,2016-11-26 18:16:55,direct,20.0,1,Knit Tops,2016-03-22 00:00:00
1577461,2017-05-10 11:42:32,other,155.0,1,Footwear,2017-03-27 00:00:00
1854650,2017-03-26 13:16:07,organic search,88.0,1,Woven Tops,2016-02-25 00:00:00
1743430,2017-08-26 20:54:17,organic search,65.0,1,Woven Tops,2017-04-17 00:00:00
1819063,2017-03-14 05:19:43,paid,35.0,1,Knit Dresses,2016-06-14 00:00:00
2410714,2017-11-01 17:23:16,paid,22.0,1,Knit Tops,2016-03-15 00:00:00
2024795,2017-10-10 22:43:07,direct,55.0,1,Bottoms,2016-08-30 00:00:00
878461,2017-12-28 07:01:10,email,101.0,1,Footwear,2016-08-23 00:00:00
1383042,2016-06-22 07:51:29,direct,35.0,1,Knit Dresses,2016-06-14 00:00:00
1607846,2016-11-30 04:08:39,direct,130.0,1,Sweaters,2016-10-10 00:00:00
1449438,2016-08-22 16:22:54,direct,68.0,1,Bags,2016-08-02 00:00:00
1557325,2017-08-10 06:48:58,email,27.0,1,Seasonal Accessories,2016-11-22 00:00:00
2316785,2017-09-30 19:41:25,paid,58.0,1,Shirting,2016-06-07 00:00:00
2481365,2017-11-19 19:00:34,paid,145.0,1,Footwear,2017-04-10 00:00:00
1382481,2016-06-19 20:07:24,organic search,22.0,1,Knit Tops,2016-03-15 00:00:00
1878823,2017-05-16 08:19:06,email,195.0,1,Footwear,2016-03-10 00:00:00
2207690,2017-12-02 09:55:03,organic search,68.0,1,Denim,2017-09-07 00:00:00
1429978,2017-01-19 12:16:21,other,65.0,1,Woven Tops,2016-03-17 00:00:00
2514049,2017-11-27 08:52:51,direct,100.0,1,Sweaters,2016-10-10 00:00:00
2052324,2017-09-30 09:35:20,direct,88.0,1,Bottoms,2017-08-24 00:00:00
2614833,2017-12-18 03:22:09,direct,155.0,1,Footwear,2017-10-16 00:00:00
2276392,2017-11-16 13:42:12,email,68.0,1,Denim,2017-09-07 00:00:00
2242419,2017-09-27 16:37:58,organic search,16.0,1,Knit Tops,2016-03-15 00:00:00
1525202,2017-01-08 14:32:36,direct,65.0,1,Bottoms,2016-08-11 00:00:00
2616126,2017-12-18 10:52:37,direct,68.0,1,Bottoms,2017-02-14 00:00:00
1789503,2017-07-19 15:59:55,organic search,22.0,1,Knit Tops,2017-01-18 00:00:00
1516189,2017-07-16 17:11:00,email,88.0,1,Bottoms,2016-09-08 00:00:00
1282776,2017-04-11 20:13:36,email,165.0,1,Sweaters,2016-10-27 00:00:00
1947260,2017-05-05 06:48:27,paid,85.0,1,Bottoms,2017-03-15 00:00:00
1595495,2016-11-30 08:37:12,direct,68.0,1,Bags,2016-08-02 00:00:00
2229338,2017-09-15 19:01:12,organic search,88.0,1,Woven Tops,2016-08-16 00:00:00
2078352,2017-07-31 18:16:07,organic search,115.0,1,Bottoms,2016-03-08 00:00:00
1602936,2017-11-11 06:30:26,direct,16.0,3,Bags,2017-06-13 00:00:00
1422875,2016-06-19 06:44:03,direct,58.0,1,Woven Tops,2016-05-17 00:00:00
1379733,2017-07-31 23:23:17,direct,145.0,1,Footwear,2017-04-10 00:00:00
2521359,2017-11-28 16:25:38,other,30.0,1,Knit Tops,2016-09-22 00:00:00
279028,2017-12-17 19:34:38,direct,125.0,1,Sweaters,2017-11-10 00:00:00
2193251,2017-08-24 19:15:05,organic search,68.0,1,Bottoms,2017-02-14 00:00:00
2142743,2017-08-07 11:39:17,email,65.0,1,Woven Tops,2017-08-07 00:00:00
1985419,2017-09-08 12:12:17,email,38.0,1,Bags,2017-08-03 00:00:00
1714204,2017-12-30 18:51:25,direct,65.0,1,Woven Tops,2017-01-26 00:00:00
2273990,2017-09-19 14:30:05,organic search,58.0,1,Seasonal Accessories,2016-10-27 00:00:00
2017949,2017-06-11 08:13:05,direct,98.0,1,Woven Tops,2016-12-05 00:00:00
1523395,2017-12-13 18:39:16,organic search,155.0,1,Sweaters,2017-10-12 00:00:00
1371354,2016-09-15 05:09:20,paid,98.0,1,Outerwear,2016-09-15 00:00:00
2171605,2017-10-02 12:33:44,paid,65.0,1,Woven Tops,2016-03-17 00:00:00
954441,2016-11-12 16:10:20,paid,155.0,1,Knit Dresses,2016-10-10 00:00:00
1557392,2017-04-19 10:34:41,paid,225.0,1,Footwear,2017-01-23 00:00:00
1505865,2017-12-23 16:07:17,organic search,100.0,1,Sweaters,2017-10-09 00:00:00
2596711,2017-12-13 20:47:26,organic search,16.0,1,Knit Tops,2016-03-15 00:00:00
1962442,2017-12-17 19:10:02,direct,25.0,1,Knit Tops,2017-03-23 00:00:00
2337089,2017-11-09 05:37:28,direct,100.0,1,Sweaters,2016-10-03 00:00:00
251308,2017-06-14 11:59:52,direct,28.0,2,Knit Tops,2016-01-26 00:00:00
1030248,2017-10-02 07:40:03,direct,48.0,1,Knit Tops,2017-08-28 00:00:00
2253406,2017-09-19 08:56:03,other,68.0,1,Denim,2017-09-07 00:00:00
2406632,2017-11-15 20:49:53,direct,225.0,1,Footwear,2017-10-02 00:00:00
1511506,2017-05-21 17:13:06,direct,88.0,1,Woven Dresses,2017-05-09 00:00:00
2658920,2017-12-28 14:42:38,organic search,28.0,2,Knit Tops,2016-01-26 00:00:00
2094918,2017-08-02 22:50:58,direct,16.0,1,Knit Tops,2017-01-18 00:00:00
1854829,2017-03-30 08:32:21,paid,58.0,1,Woven Tops,2016-08-16 00:00:00
2292337,2017-09-25 20:53:07,paid,58.0,1,Woven Tops,2017-04-26 00:00:00
2353451,2017-10-11 23:37:46,organic search,68.0,1,Bottoms,2017-02-14 00:00:00
1682103,2017-01-09 09:49:41,email,60.0,1,Bags,2016-05-10 00:00:00
1584195,2016-11-14 08:48:23,other,155.0,1,Sweaters,2016-10-10 00:00:00
1411624,2016-07-20 19:56:34,direct,45.0,1,Bottoms,2016-05-19 00:00:00
1520355,2017-07-15 17:01:36,direct,65.0,1,Woven Tops,2017-06-21 00:00:00
215390,2016-12-28 11:24:32,email,88.0,1,Woven Tops,2016-11-29 00:00:00
1654689,2016-12-25 11:10:37,organic search,28.0,1,Knit Tops,2016-01-26 00:00:00
1107224,2017-11-26 00:53:01,direct,100.0,1,Sweaters,2016-10-03 00:00:00
1254992,2017-07-07 09:02:56,direct,55.0,1,Woven Tops,2017-07-05 00:00:00
1203846,2017-09-10 15:36:30,direct,68.0,1,Denim,2017-09-07 00:00:00
1506261,2017-03-14 08:28:10,direct,98.0,1,Woven Tops,2016-08-16 00:00:00
2404925,2017-11-07 13:44:27,paid,68.0,1,Bags,2017-03-06 00:00:00
2228942,2017-09-28 11:40:25,direct,68.0,1,Denim,2017-09-07 00:00:00
2220264,2017-12-26 12:17:39,direct,53.0,1,Woven Tops,2017-11-16 00:00:00
1635785,2017-06-21 10:20:19,direct,88.0,1,Woven Dresses,2017-05-09 00:00:00
2298674,2017-12-01 13:40:07,direct,145.0,1,Footwear,2017-04-10 00:00:00
1385475,2017-10-07 15:02:15,direct,225.0,1,Footwear,2017-01-23 00:00:00
1882908,2017-04-11 01:29:41,email,21.0,1,Knit Tops,2016-07-06 00:00:00
1357604,2016-09-22 10:48:45,direct,30.0,1,Knit Tops,2016-09-22 00:00:00
1723434,2017-12-06 16:25:49,organic search,68.0,1,Bottoms,2017-02-14 00:00:00
2464779,2017-12-17 11:29:35,other,32.0,1,Bottoms,2016-05-19 00:00:00
1870088,2017-10-21 06:10:34,organic search,58.0,1,Shirting,2017-08-08 00:00:00
1431035,2017-12-26 19:38:57,direct,62.0,1,Woven Dresses,2016-05-17 00:00:00
1753015,2017-02-07 21:16:05,direct,55.0,1,Woven Tops,2016-04-07 00:00:00
2376288,2017-10-19 22:02:05,organic search,155.0,1,Sweaters,2017-10-12 00:00:00
830383,2017-09-02 18:26:21,organic search,60.0,1,Sweaters,2016-09-26 00:00:00
1973193,2017-06-14 14:11:57,email,38.0,1,Knit Tops,2017-06-13 00:00:00
1451784,2016-08-05 14:24:10,direct,68.0,1,Bags,2016-08-02 00:00:00
2398004,2017-12-05 09:15:10,email,68.0,1,Woven Tops,2016-08-16 00:00:00
1374070,2017-12-26 01:56:44,direct,35.0,1,Knit Tops,2017-04-06 00:00:00
2440283,2017-11-10 06:13:16,organic search,68.0,1,Bottoms,2017-02-14 00:00:00
610513,2017-12-25 21:53:43,direct,46.0,1,Sweaters,2016-04-21 00:00:00
1429531,2017-03-15 15:49:20,email,115.0,1,Bottoms,2016-03-08 00:00:00
1328943,2017-02-19 13:48:15,direct,65.0,1,Bottoms,2016-01-13 00:00:00
2407311,2017-10-31 09:51:57,paid,68.0,1,Denim,2017-09-07 00:00:00
2050547,2017-06-28 07:01:38,paid,16.0,2,Knit Tops,2016-03-15 00:00:00
2528350,2017-11-30 11:54:09,direct,100.0,1,Sweaters,2016-10-03 00:00:00
1460390,2016-08-19 06:18:43,direct,20.0,1,Knit Tops,2016-03-22 00:00:00
1353758,2017-09-27 12:40:44,email,55.0,1,Woven Tops,2016-12-05 00:00:00
1167145,2017-10-06 10:24:35,direct,25.0,1,Knit Tops,2016-07-26 00:00:00
1487168,2017-08-07 09:22:09,organic search,170.0,2,Footwear,2016-11-16 00:00:00
1191867,2017-04-27 11:34:23,organic search,138.0,1,Outerwear,2017-02-27 00:00:00
2341758,2017-10-08 14:46:28,direct,60.0,1,Bags,2016-05-10 00:00:00
1315079,2017-10-20 10:06:18,organic search,75.0,1,Knit Tops,2016-01-13 00:00:00
1604262,2017-12-12 06:09:20,email,20.0,1,Knit Tops,2017-01-18 00:00:00
2188011,2017-10-11 17:46:59,organic search,28.0,1,Knit Tops,2016-07-12 00:00:00
1272220,2017-12-05 01:29:25,organic search,198.0,1,Outerwear,2017-11-06 00:00:00
1353144,2017-12-26 09:16:42,paid,45.0,2,Woven Dresses,2017-05-09 00:00:00
1659708,2016-12-26 20:23:41,email,88.0,1,Sweaters,2016-11-03 00:00:00
2166179,2017-09-19 07:26:14,organic search,35.0,1,Knit Tops,2017-04-06 00:00:00
1454413,2017-10-09 08:46:12,direct,88.0,1,Outerwear,2016-09-15 00:00:00
650667,2017-09-07 06:14:24,direct,68.0,1,Denim,2017-09-07 00:00:00
1296684,2016-12-09 13:29:19,email,98.0,1,SLGs,2016-11-10 00:00:00
1589500,2017-07-24 20:44:02,direct,65.0,1,Woven Tops,2016-03-17 00:00:00
2344687,2017-10-09 09:22:14,direct,60.0,1,Bags,2016-05-10 00:00:00
1893202,2017-04-12 18:11:55,organic search,78.0,1,Woven Tops,2016-08-16 00:00:00
1420741,2016-06-16 07:42:35,organic search,58.0,1,Woven Tops,2016-05-17 00:00:00
1134817,2017-09-13 18:44:01,other,68.0,1,Bottoms,2017-02-14 00:00:00
1665401,2017-02-09 16:27:08,email,22.0,1,Knit Tops,2017-01-18 00:00:00
2092969,2017-08-04 20:51:36,organic search,40.0,1,Bags,2017-06-13 00:00:00
1354498,2017-01-20 18:27:34,direct,30.0,1,Knit Tops,2016-09-22 00:00:00
1603496,2017-02-12 20:11:08,direct,68.0,1,Woven Dresses,2016-05-17 00:00:00
1552408,2017-01-12 03:13:03,direct,98.0,1,SLGs,2016-11-10 00:00:00
1558590,2017-12-09 16:17:20,paid,168.0,1,Outerwear,2017-11-06 00:00:00
1344460,2017-11-13 10:49:01,paid,68.0,1,Denim,2017-09-07 00:00:00
1471343,2017-09-13 15:36:47,direct,68.0,1,Sweaters,2017-02-08 00:00:00
1967342,2017-12-02 14:20:50,direct,68.0,1,Denim,2017-09-07 00:00:00
1571776,2017-09-27 20:08:03,direct,68.0,2,Denim,2017-09-07 00:00:00
1482750,2017-09-16 18:49:17,direct,68.0,1,Denim,2017-09-07 00:00:00
1563862,2016-10-31 13:48:16,direct,255.0,2,Sweaters,2016-10-27 00:00:00
1862150,2017-12-26 22:58:31,direct,69.0,1,Sweaters,2016-10-24 00:00:00
1429531,2017-01-02 10:58:16,email,14.0,2,Knit Tops,2016-03-22 00:00:00
1412171,2017-02-17 06:39:19,direct,98.0,1,Outerwear,2016-09-15 00:00:00
1375894,2016-06-29 07:29:07,organic search,35.0,1,Knit Tops,2016-04-21 00:00:00
1711580,2017-04-26 12:02:06,other,22.0,1,Knit Tops,2017-01-18 00:00:00
1516882,2016-12-02 15:35:53,organic search,115.0,1,Bags,2016-05-10 00:00:00
1459317,2017-06-19 13:07:50,direct,25.0,1,Knit Tops,2017-06-13 00:00:00
1472445,2017-01-10 10:48:15,direct,55.0,1,Sweaters,2016-04-21 00:00:00
1676208,2017-04-13 09:02:41,direct,78.0,1,Bottoms,2016-08-30 00:00:00
1919536,2017-11-15 06:34:09,other,98.0,1,Outerwear,2017-10-19 00:00:00
2574222,2017-12-09 05:43:33,direct,168.0,1,Outerwear,2017-11-06 00:00:00
2431973,2017-11-07 19:48:10,direct,198.0,1,Outerwear,2017-11-06 00:00:00
2404046,2017-11-27 16:53:29,email,145.0,1,Footwear,2017-04-10 00:00:00
56060,2017-09-30 16:59:54,direct,78.0,1,Bottoms,2017-01-09 00:00:00
56060,2017-11-22 15:03:18,other,78.0,1,Bottoms,2016-08-30 00:00:00
1623970,2017-01-16 21:49:38,organic search,16.0,1,Knit Tops,2016-03-15 00:00:00
1729081,2017-02-09 13:20:12,direct,69.0,1,Footwear,2016-05-03 00:00:00
2622072,2017-12-19 20:58:22,direct,160.0,1,Footwear,2016-08-09 00:00:00
171334,2017-10-21 16:35:00,direct,88.0,1,Sweaters,2016-09-06 00:00:00
344554,2017-08-22 12:17:06,direct,28.0,1,Knit Dresses,2016-06-14 00:00:00
1725218,2017-10-04 13:15:46,organic search,65.0,1,Woven Tops,2016-08-16 00:00:00
1857467,2017-09-14 07:15:45,direct,25.0,1,Knit Tops,2017-08-28 00:00:00
1458883,2016-10-05 20:47:27,direct,85.0,1,Sweaters,2016-09-08 00:00:00
1613963,2016-12-03 14:23:57,other,130.0,1,Sweaters,2016-10-10 00:00:00
1505575,2016-10-12 09:29:58,paid,98.0,1,Woven Dresses,2016-08-11 00:00:00
1468621,2016-08-25 18:11:35,paid,78.0,1,Woven Tops,2016-08-16 00:00:00
1761890,2017-04-03 16:18:39,email,85.0,1,Knit Dresses,2017-04-03 00:00:00
1923378,2017-07-17 12:29:11,other,22.0,1,Knit Tops,2016-03-15 00:00:00
1374332,2017-06-25 12:30:29,direct,68.0,1,Woven Tops,2017-04-17 00:00:00
2149836,2017-11-05 12:23:28,direct,88.0,1,Woven Dresses,2017-05-09 00:00:00
1509850,2017-07-05 06:55:11,direct,13.0,1,Knit Tops,2016-03-22 00:00:00
1292992,2017-09-11 07:14:55,direct,22.0,1,Knit Tops,2016-03-15 00:00:00
1601665,2017-10-15 20:46:33,direct,40.0,1,Bags,2017-06-13 00:00:00
1518935,2017-04-22 00:49:55,direct,20.0,1,Knit Tops,2017-01-18 00:00:00
1945125,2017-11-19 12:18:19,email,100.0,1,Sweaters,2016-10-10 00:00:00
1520565,2017-04-08 13:06:21,other,138.0,1,Outerwear,2017-02-27 00:00:00
1326616,2017-09-27 18:11:16,direct,68.0,1,Bottoms,2017-02-14 00:00:00
1570247,2017-08-10 14:08:39,direct,145.0,1,Footwear,2016-04-13 00:00:00
1383542,2016-06-19 23:38:43,direct,20.0,1,Knit Tops,2016-03-15 00:00:00
1520338,2017-05-31 11:01:36,direct,55.0,1,Bottoms,2017-04-03 00:00:00
2371481,2017-10-17 23:18:24,direct,98.0,1,Sweaters,2016-10-24 00:00:00
1597549,2017-06-06 18:52:56,paid,115.0,1,Bottoms,2016-03-08 00:00:00
1575812,2016-11-26 12:44:27,paid,115.0,1,Sweaters,2016-10-10 00:00:00
1281781,2017-10-17 18:32:39,direct,36.0,1,Outerwear,2017-02-02 00:00:00
1636035,2016-12-14 02:12:08,other,98.0,1,SLGs,2016-11-10 00:00:00
2124494,2017-12-06 09:35:55,other,40.0,1,Seasonal Accessories,2017-11-09 00:00:00
1866880,2017-04-01 14:37:57,organic search,60.0,1,Bags,2016-05-10 00:00:00
1951839,2017-06-16 18:48:16,direct,60.0,1,Knit Tops,2017-06-13 00:00:00
1307508,2016-10-26 10:00:08,organic search,98.0,1,Sweaters,2016-10-24 00:00:00
1081975,2017-09-13 20:40:10,direct,78.0,1,Sweaters,2017-02-08 00:00:00
2200103,2017-08-28 13:29:55,direct,68.0,1,Bottoms,2017-02-14 00:00:00
1712414,2017-02-01 15:49:41,email,80.0,1,Bags,2016-05-10 00:00:00
644388,2017-09-08 14:40:36,direct,16.0,1,Knit Tops,2016-03-15 00:00:00
1782110,2017-05-31 09:00:30,direct,25.0,1,Knit Tops,2017-05-30 00:00:00
1905380,2017-05-11 11:34:40,direct,20.0,1,Knit Tops,2016-03-22 00:00:00
1861519,2017-08-10 12:24:38,email,65.0,1,Woven Tops,2016-03-17 00:00:00
2027835,2017-10-27 18:25:38,organic search,155.0,1,Sweaters,2017-10-12 00:00:00
1656676,2017-05-21 20:11:08,direct,78.0,1,Bags,2017-03-06 00:00:00
1438592,2017-09-19 15:34:43,direct,78.0,1,Bottoms,2016-05-23 00:00:00
1029541,2017-11-05 16:27:45,paid,145.0,1,Footwear,2017-04-10 00:00:00
2504650,2017-11-25 10:20:24,paid,70.0,1,Woven Tops,2017-04-17 00:00:00
2310078,2017-11-22 06:40:21,other,100.0,1,Sweaters,2016-10-10 00:00:00
1310503,2017-08-30 14:36:05,other,115.0,1,Bottoms,2016-03-08 00:00:00
1095226,2017-03-30 17:27:27,direct,128.0,1,Outerwear,2017-03-13 00:00:00
1583102,2016-12-30 15:41:23,direct,68.0,1,Woven Tops,2016-08-16 00:00:00
2611859,2017-12-17 12:25:05,organic search,13.0,1,Knit Tops,2016-03-22 00:00:00
2127841,2017-08-10 21:21:51,direct,15.0,1,Knit Tops,2017-07-17 00:00:00
2440248,2017-12-26 07:39:16,email,16.0,1,Knit Tops,2016-07-12 00:00:00
1368248,2016-07-26 06:20:10,email,35.0,1,Knit Tops,2016-07-26 00:00:00
1516253,2016-12-17 16:40:24,direct,35.0,1,Seasonal Accessories,2016-11-22 00:00:00
1321449,2016-03-22 09:07:05,email,22.0,1,Knit Tops,2016-03-22 00:00:00
1383426,2017-08-16 15:48:52,direct,65.0,1,Woven Tops,2016-03-17 00:00:00
2105605,2017-10-02 08:07:41,email,25.0,1,Knit Tops,2017-03-23 00:00:00
